ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T00:42:53-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:42:54-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:42:56-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:42:57-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:42:58-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:42:59-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:00-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:02-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:03-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:04-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:05-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:06-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:07-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:09-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:10-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:11-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:12-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:13-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:14-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:16-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:17-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:18-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:19-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:28:08Z
2026-02-06T00:43:20-06:00,kind-cluster,5,1,1,5,313,50,313,cpu-nginx-74476f8d7f-zr58z=313m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:43:20Z
2026-02-06T00:43:21-06:00,kind-cluster,5,5,1,5,313,50,313,cpu-nginx-74476f8d7f-zr58z=313m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:43:20Z
2026-02-06T00:43:23-06:00,kind-cluster,5,5,1,5,313,50,313,cpu-nginx-74476f8d7f-zr58z=313m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:43:20Z
2026-02-06T00:43:24-06:00,kind-cluster,5,5,1,5,313,50,313,cpu-nginx-74476f8d7f-zr58z=313m,22.000,cpu-nginx-74476f8d7f-zr58z=22.000Mi,2026-02-06T06:43:20Z
