ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T00:53:07-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:08-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:09-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:10-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:11-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:13-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:14-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:15-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:16-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
2026-02-06T00:53:17-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,23.000,cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:51:51Z
