ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T00:51:03-06:00,kind-cluster,10,10,10,10,251,50,511,cpu-nginx-74476f8d7f-lb89p=3m; cpu-nginx-74476f8d7f-m5qcp=3m; cpu-nginx-74476f8d7f-wfkzn=3m; cpu-nginx-74476f8d7f-wjvj5=3m; cpu-nginx-74476f8d7f-zr58z=499m,75.000,cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:05-06:00,kind-cluster,10,10,10,10,251,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:06-06:00,kind-cluster,10,10,10,10,251,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:07-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:08-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:09-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:10-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:12-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:13-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:14-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:15-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:16-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
2026-02-06T00:51:17-06:00,kind-cluster,10,10,10,10,99,50,518,cpu-nginx-74476f8d7f-6ns7z=4m; cpu-nginx-74476f8d7f-jxb9s=4m; cpu-nginx-74476f8d7f-lb89p=0m; cpu-nginx-74476f8d7f-m5qcp=0m; cpu-nginx-74476f8d7f-mg578=4m; cpu-nginx-74476f8d7f-mp2cw=3m; cpu-nginx-74476f8d7f-ng62t=4m; cpu-nginx-74476f8d7f-wfkzn=0m; cpu-nginx-74476f8d7f-wjvj5=0m; cpu-nginx-74476f8d7f-zr58z=499m,140.000,cpu-nginx-74476f8d7f-6ns7z=13.000Mi; cpu-nginx-74476f8d7f-jxb9s=13.000Mi; cpu-nginx-74476f8d7f-lb89p=13.000Mi; cpu-nginx-74476f8d7f-m5qcp=13.000Mi; cpu-nginx-74476f8d7f-mg578=13.000Mi; cpu-nginx-74476f8d7f-mp2cw=13.000Mi; cpu-nginx-74476f8d7f-ng62t=13.000Mi; cpu-nginx-74476f8d7f-wfkzn=13.000Mi; cpu-nginx-74476f8d7f-wjvj5=13.000Mi; cpu-nginx-74476f8d7f-zr58z=23.000Mi,2026-02-06T06:50:51Z
