ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T01:02:11-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:12-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:13-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:14-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:16-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:17-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:18-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:19-06:00,kind-cluster,1,1,1,1,0,50,0,cpu-nginx-74476f8d7f-zr58z=0m,24.000,cpu-nginx-74476f8d7f-zr58z=24.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:20-06:00,kind-cluster,1,1,1,1,0,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:21-06:00,kind-cluster,1,1,1,1,0,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:23-06:00,kind-cluster,1,1,1,1,0,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T06:59:27Z
2026-02-06T01:02:24-06:00,kind-cluster,4,1,1,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:25-06:00,kind-cluster,4,4,1,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:26-06:00,kind-cluster,4,4,1,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:27-06:00,kind-cluster,4,4,1,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:28-06:00,kind-cluster,4,4,4,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:30-06:00,kind-cluster,4,4,4,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:31-06:00,kind-cluster,4,4,4,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:32-06:00,kind-cluster,4,4,4,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:33-06:00,kind-cluster,4,4,4,4,153,50,153,cpu-nginx-74476f8d7f-zr58z=153m,25.000,cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:34-06:00,kind-cluster,4,4,4,4,153,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:35-06:00,kind-cluster,4,4,4,4,153,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:37-06:00,kind-cluster,4,4,4,4,153,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:38-06:00,kind-cluster,4,4,4,4,153,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:23Z
2026-02-06T01:02:39-06:00,kind-cluster,7,4,4,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:40-06:00,kind-cluster,7,7,4,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:41-06:00,kind-cluster,7,7,4,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:42-06:00,kind-cluster,7,7,4,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:44-06:00,kind-cluster,7,7,7,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:45-06:00,kind-cluster,7,7,7,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:46-06:00,kind-cluster,7,7,7,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:47-06:00,kind-cluster,7,7,7,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:48-06:00,kind-cluster,7,7,7,7,313,50,571,cpu-nginx-74476f8d7f-5kzxh=95m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=80m; cpu-nginx-74476f8d7f-zr58z=313m,74.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:49-06:00,kind-cluster,7,7,7,7,313,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:51-06:00,kind-cluster,7,7,7,7,313,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:52-06:00,kind-cluster,7,7,7,7,313,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:53-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:54-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:55-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:56-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:57-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:02:59-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:03:00-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:03:01-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:03:02-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:03:03-06:00,kind-cluster,7,7,7,7,75,50,458,cpu-nginx-74476f8d7f-5kzxh=69m; cpu-nginx-74476f8d7f-6b9tj=45m; cpu-nginx-74476f8d7f-flj7k=83m; cpu-nginx-74476f8d7f-gd2qm=81m; cpu-nginx-74476f8d7f-tpxdl=45m; cpu-nginx-74476f8d7f-wwxl7=54m; cpu-nginx-74476f8d7f-zr58z=81m,121.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=15.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=15.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
2026-02-06T01:03:04-06:00,kind-cluster,7,7,7,7,75,50,387,cpu-nginx-74476f8d7f-5kzxh=50m; cpu-nginx-74476f8d7f-6b9tj=54m; cpu-nginx-74476f8d7f-flj7k=58m; cpu-nginx-74476f8d7f-gd2qm=63m; cpu-nginx-74476f8d7f-tpxdl=56m; cpu-nginx-74476f8d7f-wwxl7=53m; cpu-nginx-74476f8d7f-zr58z=53m,125.000,cpu-nginx-74476f8d7f-5kzxh=17.000Mi; cpu-nginx-74476f8d7f-6b9tj=17.000Mi; cpu-nginx-74476f8d7f-flj7k=17.000Mi; cpu-nginx-74476f8d7f-gd2qm=17.000Mi; cpu-nginx-74476f8d7f-tpxdl=17.000Mi; cpu-nginx-74476f8d7f-wwxl7=15.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T07:02:38Z
